"","participant","condition","block","trial","stimulus","stimulus_type","choice","rt","correct"
"8000","P5","2-back",3,20,"J","non-target","non-target",1072,TRUE
"8001","P5","2-back",3,21,"Z","non-target","non-target",2103,TRUE
"8002","P5","2-back",3,22,"J","target","target",943,TRUE
"8003","P5","2-back",3,23,"D","non-target","non-target",1871,TRUE
"8004","P5","2-back",3,24,"J","target","target",2271,TRUE
"8005","P5","2-back",3,25,"D","target","target",2184,TRUE
"8006","P5","2-back",3,26,"F","non-target","non-target",1503,TRUE
"8007","P5","2-back",3,27,"T","non-target","non-target",1535,TRUE
"8008","P5","2-back",3,28,"M","non-target","non-target",2463,TRUE
"8009","P5","2-back",3,29,"G","non-target","non-target",2815,TRUE
"8010","P5","2-back",3,30,"C","non-target","non-target",1223,TRUE
"8011","P5","3-back",1,1,"L","burn-in","non-target",504,TRUE
"8012","P5","3-back",1,2,"V","burn-in","non-target",800,TRUE
"8013","P5","3-back",1,3,"P","burn-in","non-target",896,TRUE
"8014","P5","3-back",1,4,"L","target","target",880,TRUE
"8015","P5","3-back",1,5,"C","non-target","non-target",1192,TRUE
"8016","P5","3-back",1,6,"Y","non-target","non-target",1160,TRUE
"8017","P5","3-back",1,7,"J","non-target","non-target",945,TRUE
"8018","P5","3-back",1,8,"C","target","target",1256,TRUE
"8019","P5","3-back",1,9,"B","non-target","target",2215,FALSE
"8020","P5","3-back",1,10,"G","non-target","non-target",1063,TRUE
"8021","P5","3-back",1,11,"M","non-target","non-target",1055,TRUE
"8022","P5","3-back",1,12,"B","target","target",1127,TRUE
"8023","P5","3-back",1,13,"G","target","non-target",1479,FALSE
"8024","P5","3-back",1,14,"M","target","target",2791,TRUE
"8025","P5","3-back",1,15,"K","non-target","non-target",1943,TRUE
"8026","P5","3-back",1,16,"S","non-target","non-target",1575,TRUE
"8027","P5","3-back",1,17,"M","target","non-target",2951,FALSE
"8028","P5","3-back",1,18,"Q","non-target","non-target",1351,TRUE
"8029","P5","3-back",1,19,"T","non-target","non-target",1551,TRUE
"8030","P5","3-back",1,20,"M","target","target",1287,TRUE
"8031","P5","3-back",1,21,"Q","target","target",1191,TRUE
"8032","P5","3-back",1,22,"T","target","target",2503,TRUE
"8033","P5","3-back",1,23,"H","non-target","non-target",1406,TRUE
"8034","P5","3-back",1,24,"R","non-target","non-target",1302,TRUE
"8035","P5","3-back",1,25,"B","non-target","non-target",1079,TRUE
"8036","P5","3-back",1,26,"K","non-target","non-target",1847,TRUE
"8037","P5","3-back",1,27,"W","non-target","non-target",1423,TRUE
"8038","P5","3-back",1,28,"N","non-target","non-target",959,TRUE
"8039","P5","3-back",1,29,"K","target","target",2071,TRUE
"8040","P5","3-back",1,30,"Q","non-target","non-target",2175,TRUE
"8041","P5","3-back",2,1,"Z","burn-in","non-target",409,TRUE
"8042","P5","3-back",2,2,"T","burn-in","non-target",321,TRUE
"8043","P5","3-back",2,3,"P","burn-in","non-target",546,TRUE
"8044","P5","3-back",2,4,"D","non-target","non-target",1386,TRUE
"8045","P5","3-back",2,5,"S","non-target","non-target",1497,TRUE
"8046","P5","3-back",2,6,"M","non-target","non-target",969,TRUE
"8047","P5","3-back",2,7,"C","non-target","target",3265,FALSE
"8048","P5","3-back",2,8,"S","target","target",2313,TRUE
"8049","P5","3-back",2,9,"J","non-target","non-target",1569,TRUE
"8050","P5","3-back",2,10,"C","target","target",1121,TRUE
"8051","P5","3-back",2,11,"G","non-target","non-target",1273,TRUE
"8052","P5","3-back",2,12,"J","target","non-target",2057,FALSE
"8053","P5","3-back",2,13,"C","target","target",1425,TRUE
"8054","P5","3-back",2,14,"F","non-target","non-target",1241,TRUE
"8055","P5","3-back",2,15,"J","target","target",2065,TRUE
"8056","P5","3-back",2,16,"L","non-target","non-target",1185,TRUE
"8057","P5","3-back",2,17,"Y","non-target","non-target",1305,TRUE
"8058","P5","3-back",2,18,"H","non-target","non-target",1856,TRUE
"8059","P5","3-back",2,19,"V","non-target","non-target",992,TRUE
"8060","P5","3-back",2,20,"Y","target","target",1224,TRUE
"8061","P5","3-back",2,21,"Y","non-target","target",1592,FALSE
"8062","P5","3-back",2,22,"C","non-target","non-target",1800,TRUE
"8063","P5","3-back",2,23,"R","non-target","non-target",1896,TRUE
"8064","P5","3-back",2,24,"W","non-target","non-target",1360,TRUE
"8065","P5","3-back",2,25,"C","target","target",776,TRUE
"8066","P5","3-back",2,26,"N","non-target","non-target",856,TRUE
"8067","P5","3-back",2,27,"G","non-target","target",1216,FALSE
"8068","P5","3-back",2,28,"C","target","non-target",2190,FALSE
"8069","P5","3-back",2,29,"N","target","target",1160,TRUE
"8070","P5","3-back",2,30,"G","target","target",2899,TRUE
"8071","P5","3-back",3,1,"Q","burn-in","non-target",361,TRUE
"8072","P5","3-back",3,2,"F","burn-in","non-target",1434,TRUE
"8073","P5","3-back",3,3,"H","burn-in","non-target",842,TRUE
"8074","P5","3-back",3,4,"V","non-target","non-target",2458,TRUE
"8075","P5","3-back",3,5,"B","non-target","non-target",2162,TRUE
"8076","P5","3-back",3,6,"Z","non-target","non-target",882,TRUE
"8077","P5","3-back",3,7,"S","non-target","non-target",850,TRUE
"8078","P5","3-back",3,8,"B","target","target",898,TRUE
"8079","P5","3-back",3,9,"L","non-target","non-target",674,TRUE
"8080","P5","3-back",3,10,"S","target","non-target",995,FALSE
"8081","P5","3-back",3,11,"B","target","target",1163,TRUE
"8082","P5","3-back",3,12,"L","target","target",1443,TRUE
"8083","P5","3-back",3,13,"D","non-target","non-target",2019,TRUE
"8084","P5","3-back",3,14,"M","non-target","non-target",1347,TRUE
"8085","P5","3-back",3,15,"T","non-target","non-target",802,TRUE
"8086","P5","3-back",3,16,"D","target","target",1562,TRUE
"8087","P5","3-back",3,17,"P","non-target","non-target",714,TRUE
"8088","P5","3-back",3,18,"J","non-target","non-target",1138,TRUE
"8089","P5","3-back",3,19,"K","non-target","target",2706,FALSE
"8090","P5","3-back",3,20,"P","target","target",1690,TRUE
"8091","P5","3-back",3,21,"J","target","target",1154,TRUE
"8092","P5","3-back",3,22,"P","non-target","non-target",1434,TRUE
"8093","P5","3-back",3,23,"P","target","non-target",2298,FALSE
"8094","P5","3-back",3,24,"J","target","non-target",2026,FALSE
"8095","P5","3-back",3,25,"N","non-target","non-target",1810,TRUE
"8096","P5","3-back",3,26,"B","non-target","non-target",2202,TRUE
"8097","P5","3-back",3,27,"Y","non-target","non-target",1786,TRUE
"8098","P5","3-back",3,28,"L","non-target","non-target",722,TRUE
"8099","P5","3-back",3,29,"Q","non-target","non-target",913,TRUE
"8100","P5","3-back",3,30,"Y","target","target",985,TRUE
"8101","P50","2-back",1,1,"T","burn-in","non-target",884,TRUE
"8102","P50","2-back",1,2,"K","burn-in","non-target",468,TRUE
"8103","P50","2-back",1,3,"B","burn-in","non-target",580,TRUE
"8104","P50","2-back",1,4,"H","non-target","non-target",491,TRUE
"8105","P50","2-back",1,5,"M","non-target","non-target",587,TRUE
"8106","P50","2-back",1,6,"L","non-target","non-target",555,TRUE
"8107","P50","2-back",1,7,"M","target","target",811,TRUE
"8108","P50","2-back",1,8,"D","non-target","non-target",675,TRUE
"8109","P50","2-back",1,9,"M","target","target",948,TRUE
"8110","P50","2-back",1,10,"D","target","target",1060,TRUE
"8111","P50","2-back",1,11,"J","non-target","non-target",684,TRUE
"8112","P50","2-back",1,12,"C","non-target","non-target",700,TRUE
"8113","P50","2-back",1,13,"B","non-target","non-target",676,TRUE
"8114","P50","2-back",1,14,"C","target","non-target",1444,FALSE
"8115","P50","2-back",1,15,"D","non-target","non-target",1940,TRUE
"8116","P50","2-back",1,16,"P","non-target","non-target",1084,TRUE
"8117","P50","2-back",1,17,"H","non-target","non-target",812,TRUE
"8118","P50","2-back",1,18,"P","target","target",612,TRUE
"8119","P50","2-back",1,19,"R","non-target","non-target",604,TRUE
"8120","P50","2-back",1,20,"P","target","target",667,TRUE
"8121","P50","2-back",1,21,"R","target","target",931,TRUE
"8122","P50","2-back",1,22,"V","non-target","non-target",923,TRUE
"8123","P50","2-back",1,23,"K","non-target","non-target",635,TRUE
"8124","P50","2-back",1,24,"L","non-target","non-target",755,TRUE
"8125","P50","2-back",1,25,"W","non-target","non-target",731,TRUE
"8126","P50","2-back",1,26,"L","target","target",851,TRUE
"8127","P50","2-back",1,27,"W","target","target",875,TRUE
"8128","P50","2-back",1,28,"L","target","target",923,TRUE
"8129","P50","2-back",1,29,"N","non-target","non-target",579,TRUE
"8130","P50","2-back",1,30,"M","non-target","non-target",803,TRUE
"8131","P50","2-back",2,1,"Z","burn-in","non-target",965,TRUE
"8132","P50","2-back",2,2,"F","burn-in","non-target",301,TRUE
"8133","P50","2-back",2,3,"T","burn-in","non-target",749,TRUE
"8134","P50","2-back",2,4,"Y","non-target","non-target",605,TRUE
"8135","P50","2-back",2,5,"T","target","non-target",397,FALSE
"8136","P50","2-back",2,6,"G","non-target","non-target",621,TRUE
"8137","P50","2-back",2,7,"T","target","non-target",1709,FALSE
"8138","P50","2-back",2,8,"Q","non-target","non-target",925,TRUE
"8139","P50","2-back",2,9,"S","non-target","non-target",965,TRUE
"8140","P50","2-back",2,10,"W","non-target","non-target",725,TRUE
"8141","P50","2-back",2,11,"N","non-target","non-target",1445,TRUE
"8142","P50","2-back",2,12,"P","non-target","non-target",973,TRUE
"8143","P50","2-back",2,13,"M","non-target","non-target",1317,TRUE
"8144","P50","2-back",2,14,"P","target","target",1637,TRUE
"8145","P50","2-back",2,15,"M","target","target",1045,TRUE
"8146","P50","2-back",2,16,"P","target","target",957,TRUE
"8147","P50","2-back",2,17,"T","non-target","non-target",629,TRUE
"8148","P50","2-back",2,18,"R","non-target","non-target",620,TRUE
"8149","P50","2-back",2,19,"T","target","target",1028,TRUE
"8150","P50","2-back",2,20,"R","target","target",956,TRUE
"8151","P50","2-back",2,21,"T","target","target",820,TRUE
"8152","P50","2-back",2,22,"R","target","target",804,TRUE
"8153","P50","2-back",2,23,"Z","non-target","non-target",676,TRUE
"8154","P50","2-back",2,24,"D","non-target","non-target",868,TRUE
"8155","P50","2-back",2,25,"V","non-target","non-target",820,TRUE
"8156","P50","2-back",2,26,"Y","non-target","non-target",668,TRUE
"8157","P50","2-back",2,27,"K","non-target","non-target",724,TRUE
"8158","P50","2-back",2,28,"L","non-target","non-target",620,TRUE
"8159","P50","2-back",2,29,"C","non-target","non-target",612,TRUE
"8160","P50","2-back",2,30,"L","target","target",644,TRUE
"8161","P50","2-back",3,1,"F","burn-in","non-target",810,TRUE
"8162","P50","2-back",3,2,"G","burn-in","non-target",689,TRUE
"8163","P50","2-back",3,3,"J","burn-in","non-target",841,TRUE
"8164","P50","2-back",3,4,"G","target","target",969,TRUE
"8165","P50","2-back",3,5,"J","target","target",921,TRUE
"8166","P50","2-back",3,6,"Q","non-target","non-target",641,TRUE
"8167","P50","2-back",3,7,"H","non-target","non-target",945,TRUE
"8168","P50","2-back",3,8,"B","non-target","non-target",617,TRUE
"8169","P50","2-back",3,9,"S","non-target","non-target",641,TRUE
"8170","P50","2-back",3,10,"C","non-target","non-target",665,TRUE
"8171","P50","2-back",3,11,"N","non-target","non-target",609,TRUE
"8172","P50","2-back",3,12,"V","non-target","non-target",617,TRUE
"8173","P50","2-back",3,13,"T","non-target","non-target",545,TRUE
"8174","P50","2-back",3,14,"V","target","target",913,TRUE
"8175","P50","2-back",3,15,"D","non-target","non-target",657,TRUE
"8176","P50","2-back",3,16,"V","target","target",809,TRUE
"8177","P50","2-back",3,17,"D","target","non-target",505,FALSE
"8178","P50","2-back",3,18,"Y","non-target","non-target",744,TRUE
"8179","P50","2-back",3,19,"D","target","target",528,TRUE
"8180","P50","2-back",3,20,"Y","target","non-target",888,FALSE
"8181","P50","2-back",3,21,"D","target","target",616,TRUE
"8182","P50","2-back",3,22,"H","non-target","non-target",664,TRUE
"8183","P50","2-back",3,23,"G","non-target","non-target",616,TRUE
"8184","P50","2-back",3,24,"B","non-target","non-target",712,TRUE
"8185","P50","2-back",3,25,"M","non-target","non-target",648,TRUE
"8186","P50","2-back",3,26,"S","non-target","non-target",1080,TRUE
"8187","P50","2-back",3,27,"M","target","target",552,TRUE
"8188","P50","2-back",3,28,"S","target","target",832,TRUE
"8189","P50","2-back",3,29,"R","non-target","non-target",512,TRUE
"8190","P50","2-back",3,30,"F","non-target","non-target",832,TRUE
"8191","P50","3-back",1,1,"G","burn-in","non-target",891,TRUE
"8192","P50","3-back",1,2,"D","burn-in","non-target",715,TRUE
"8193","P50","3-back",1,3,"W","burn-in","non-target",643,TRUE
"8194","P50","3-back",1,4,"C","non-target","non-target",563,TRUE
"8195","P50","3-back",1,5,"P","non-target","non-target",571,TRUE
"8196","P50","3-back",1,6,"M","non-target","non-target",499,TRUE
"8197","P50","3-back",1,7,"C","target","non-target",491,FALSE
"8198","P50","3-back",1,8,"Y","non-target","non-target",611,TRUE
"8199","P50","3-back",1,9,"M","target","target",475,TRUE
"8200","P50","3-back",1,10,"V","non-target","non-target",667,TRUE
"8201","P50","3-back",1,11,"K","non-target","non-target",611,TRUE
"8202","P50","3-back",1,12,"F","non-target","non-target",563,TRUE
"8203","P50","3-back",1,13,"Z","non-target","non-target",811,TRUE
"8204","P50","3-back",1,14,"K","target","non-target",1211,FALSE
"8205","P50","3-back",1,15,"F","target","non-target",1147,FALSE
"8206","P50","3-back",1,16,"R","non-target","non-target",843,TRUE
"8207","P50","3-back",1,17,"H","non-target","non-target",650,TRUE
"8208","P50","3-back",1,18,"L","non-target","non-target",594,TRUE
"8209","P50","3-back",1,19,"F","non-target","target",650,FALSE
"8210","P50","3-back",1,20,"H","target","target",898,TRUE
"8211","P50","3-back",1,21,"L","target","target",874,TRUE
"8212","P50","3-back",1,22,"F","target","target",898,TRUE
"8213","P50","3-back",1,23,"H","target","target",738,TRUE
"8214","P50","3-back",1,24,"Z","non-target","non-target",946,TRUE
"8215","P50","3-back",1,25,"G","non-target","non-target",1162,TRUE
"8216","P50","3-back",1,26,"H","target","non-target",866,FALSE
"8217","P50","3-back",1,27,"C","non-target","non-target",770,TRUE
"8218","P50","3-back",1,28,"G","target","non-target",1490,FALSE
"8219","P50","3-back",1,29,"Y","non-target","non-target",698,TRUE
"8220","P50","3-back",1,30,"W","non-target","non-target",690,TRUE
"8221","P50","3-back",2,1,"T","burn-in","non-target",1127,TRUE
"8222","P50","3-back",2,2,"M","burn-in","non-target",503,TRUE
"8223","P50","3-back",2,3,"V","burn-in","non-target",399,TRUE
"8224","P50","3-back",2,4,"T","target","non-target",1023,FALSE
"8225","P50","3-back",2,5,"M","target","target",687,TRUE
"8226","P50","3-back",2,6,"N","non-target","non-target",583,TRUE
"8227","P50","3-back",2,7,"P","non-target","non-target",567,TRUE
"8228","P50","3-back",2,8,"J","non-target","non-target",615,TRUE
"8229","P50","3-back",2,9,"N","target","non-target",951,FALSE
"8230","P50","3-back",2,10,"S","non-target","non-target",599,TRUE
"8231","P50","3-back",2,11,"B","non-target","non-target",615,TRUE
"8232","P50","3-back",2,12,"L","non-target","non-target",743,TRUE
"8233","P50","3-back",2,13,"K","non-target","non-target",551,TRUE
"8234","P50","3-back",2,14,"R","non-target","non-target",655,TRUE
"8235","P50","3-back",2,15,"Q","non-target","non-target",527,TRUE
"8236","P50","3-back",2,16,"D","non-target","non-target",615,TRUE
"8237","P50","3-back",2,17,"H","non-target","non-target",911,TRUE
"8238","P50","3-back",2,18,"Q","target","target",630,TRUE
"8239","P50","3-back",2,19,"F","non-target","non-target",774,TRUE
"8240","P50","3-back",2,20,"H","target","target",614,TRUE
"8241","P50","3-back",2,21,"Q","target","target",710,TRUE
"8242","P50","3-back",2,22,"M","non-target","non-target",686,TRUE
"8243","P50","3-back",2,23,"Y","non-target","non-target",598,TRUE
"8244","P50","3-back",2,24,"Q","target","target",678,TRUE
"8245","P50","3-back",2,25,"N","non-target","non-target",878,TRUE
"8246","P50","3-back",2,26,"Y","target","target",982,TRUE
"8247","P50","3-back",2,27,"Q","target","target",822,TRUE
"8248","P50","3-back",2,28,"R","non-target","non-target",654,TRUE
"8249","P50","3-back",2,29,"Y","target","target",942,TRUE
"8250","P50","3-back",2,30,"S","non-target","non-target",918,TRUE
"8251","P50","3-back",3,1,"V","burn-in","non-target",787,TRUE
"8252","P50","3-back",3,2,"L","burn-in","non-target",531,TRUE
"8253","P50","3-back",3,3,"B","burn-in","non-target",499,TRUE
"8254","P50","3-back",3,4,"W","non-target","non-target",595,TRUE
"8255","P50","3-back",3,5,"H","non-target","non-target",467,TRUE
"8256","P50","3-back",3,6,"G","non-target","non-target",547,TRUE
"8257","P50","3-back",3,7,"W","target","target",595,TRUE
"8258","P50","3-back",3,8,"H","target","target",779,TRUE
"8259","P50","3-back",3,9,"G","target","target",603,TRUE
"8260","P50","3-back",3,10,"J","non-target","non-target",619,TRUE
"8261","P50","3-back",3,11,"T","non-target","non-target",819,TRUE
"8262","P50","3-back",3,12,"G","target","non-target",1106,FALSE
"8263","P50","3-back",3,13,"Z","non-target","non-target",658,TRUE
"8264","P50","3-back",3,14,"Q","non-target","non-target",794,TRUE
"8265","P50","3-back",3,15,"C","non-target","non-target",602,TRUE
"8266","P50","3-back",3,16,"K","non-target","non-target",978,TRUE
"8267","P50","3-back",3,17,"P","non-target","non-target",706,TRUE
"8268","P50","3-back",3,18,"D","non-target","non-target",866,TRUE
"8269","P50","3-back",3,19,"K","target","non-target",762,FALSE
"8270","P50","3-back",3,20,"Q","non-target","target",858,FALSE
"8271","P50","3-back",3,21,"G","non-target","non-target",1034,TRUE
"8272","P50","3-back",3,22,"K","target","target",682,TRUE
"8273","P50","3-back",3,23,"J","non-target","non-target",658,TRUE
"8274","P50","3-back",3,24,"G","target","target",722,TRUE
"8275","P50","3-back",3,25,"K","target","target",866,TRUE
"8276","P50","3-back",3,26,"H","non-target","non-target",714,TRUE
"8277","P50","3-back",3,27,"G","target","target",682,TRUE
"8278","P50","3-back",3,28,"K","target","target",1114,TRUE
"8279","P50","3-back",3,29,"N","non-target","non-target",521,TRUE
"8280","P50","3-back",3,30,"L","non-target","non-target",769,TRUE
"8281","P51","2-back",1,1,"Q","burn-in",,,
"8282","P51","2-back",1,2,"N","burn-in",,,
"8283","P51","2-back",1,3,"D","burn-in","non-target",804,TRUE
