,participant,condition,block,trial,stimulus,stimulus_type,choice,rt,correct,N,n_targets,n_corrects,lure,n_recent_repetitions,n_recent_targets,n_recent_lures,n_recent_corrects,n_lures
258,P10,2-back,3,18,C,target,target,366.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
259,P10,2-back,3,19,D,non-target,non-target,382.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
260,P10,2-back,3,20,W,non-target,non-target,334.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
261,P10,2-back,3,21,D,target,target,502.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
262,P10,2-back,3,22,H,non-target,non-target,373.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
263,P10,2-back,3,23,D,target,target,325.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
264,P10,2-back,3,24,Z,non-target,non-target,389.0,True,2,10,27,False,1.0,2.0,0.0,4.0,0
265,P10,2-back,3,25,Q,non-target,non-target,390.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
266,P10,2-back,3,26,K,non-target,non-target,414.0,True,2,10,27,False,0.0,1.0,0.0,4.0,0
267,P10,2-back,3,27,Y,non-target,non-target,382.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
268,P10,2-back,3,28,T,non-target,non-target,374.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
269,P10,2-back,3,29,V,non-target,non-target,502.0,True,2,10,27,False,0.0,0.0,0.0,4.0,0
270,P10,2-back,3,30,T,target,target,334.0,True,2,10,27,False,1.0,1.0,0.0,4.0,0
271,P10,3-back,1,1,Z,burn-in,non-target,1268.0,False,3,10,26,False,,,,,0
272,P10,3-back,1,2,K,burn-in,non-target,412.0,False,3,10,26,False,,,,,0
273,P10,3-back,1,3,Y,burn-in,non-target,436.0,False,3,10,26,False,,,,,0
274,P10,3-back,1,4,Z,target,target,412.0,True,3,10,26,False,1.0,1.0,0.0,1.0,0
275,P10,3-back,1,5,K,target,target,332.0,True,3,10,26,False,1.0,2.0,0.0,2.0,0
276,P10,3-back,1,6,W,non-target,non-target,548.0,True,3,10,26,False,0.0,2.0,0.0,3.0,0
277,P10,3-back,1,7,G,non-target,non-target,667.0,True,3,10,26,False,0.0,2.0,0.0,4.0,0
278,P10,3-back,1,8,K,target,target,363.0,True,3,10,26,False,1.0,2.0,0.0,4.0,0
279,P10,3-back,1,9,Q,non-target,non-target,403.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
280,P10,3-back,1,10,F,non-target,non-target,430.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
281,P10,3-back,1,11,K,target,target,372.0,True,3,10,26,False,1.0,2.0,0.0,4.0,0
282,P10,3-back,1,12,N,non-target,non-target,516.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
283,P10,3-back,1,13,B,non-target,non-target,420.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
284,P10,3-back,1,14,T,non-target,non-target,388.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
285,P10,3-back,1,15,N,target,target,788.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
286,P10,3-back,1,16,B,target,target,300.0,True,3,10,26,False,1.0,2.0,0.0,4.0,0
287,P10,3-back,1,17,D,non-target,non-target,339.0,True,3,10,26,False,0.0,2.0,0.0,4.0,0
288,P10,3-back,1,18,J,non-target,non-target,563.0,True,3,10,26,False,0.0,2.0,0.0,4.0,0
289,P10,3-back,1,19,H,non-target,non-target,443.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
290,P10,3-back,1,20,C,non-target,non-target,379.0,True,3,10,26,False,0.0,0.0,0.0,4.0,0
291,P10,3-back,1,21,W,non-target,non-target,411.0,True,3,10,26,False,0.0,0.0,0.0,4.0,0
292,P10,3-back,1,22,Q,non-target,non-target,411.0,True,3,10,26,False,0.0,0.0,0.0,4.0,0
293,P10,3-back,1,23,C,non-target,target,355.0,False,3,10,26,False,1.0,0.0,0.0,3.0,0
294,P10,3-back,1,24,W,target,target,387.0,True,3,10,26,False,1.0,1.0,0.0,3.0,0
295,P10,3-back,1,25,Q,target,target,459.0,True,3,10,26,False,1.0,2.0,0.0,3.0,0
296,P10,3-back,1,26,C,target,target,372.0,True,3,10,26,False,1.0,3.0,0.0,3.0,0
297,P10,3-back,1,27,F,non-target,non-target,371.0,True,3,10,26,False,0.0,3.0,0.0,4.0,0
298,P10,3-back,1,28,T,non-target,non-target,371.0,True,3,10,26,False,0.0,2.0,0.0,4.0,0
299,P10,3-back,1,29,V,non-target,non-target,550.0,True,3,10,26,False,0.0,1.0,0.0,4.0,0
300,P10,3-back,1,30,F,target,target,443.0,True,3,10,26,False,1.0,1.0,0.0,4.0,0
301,P10,3-back,2,1,S,burn-in,non-target,704.0,False,3,10,25,False,,,,,0
302,P10,3-back,2,2,M,burn-in,non-target,443.0,False,3,10,25,False,,,,,0
303,P10,3-back,2,3,N,burn-in,non-target,384.0,False,3,10,25,False,,,,,0
304,P10,3-back,2,4,L,non-target,non-target,384.0,True,3,10,25,False,0.0,0.0,0.0,1.0,0
305,P10,3-back,2,5,B,non-target,non-target,384.0,True,3,10,25,False,0.0,0.0,0.0,2.0,0
306,P10,3-back,2,6,D,non-target,non-target,384.0,True,3,10,25,False,0.0,0.0,0.0,3.0,0
307,P10,3-back,2,7,R,non-target,non-target,368.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
308,P10,3-back,2,8,B,target,target,368.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
309,P10,3-back,2,9,K,non-target,non-target,480.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
310,P10,3-back,2,10,Y,non-target,non-target,384.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
311,P10,3-back,2,11,H,non-target,non-target,368.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
312,P10,3-back,2,12,K,target,target,696.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
313,P10,3-back,2,13,Y,target,target,592.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
314,P10,3-back,2,14,J,non-target,non-target,1087.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
315,P10,3-back,2,15,K,target,target,623.0,True,3,10,25,False,1.0,3.0,0.0,4.0,0
316,P10,3-back,2,16,Z,non-target,non-target,447.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
317,P10,3-back,2,17,J,target,non-target,463.0,False,3,10,25,False,1.0,2.0,0.0,3.0,0
318,P10,3-back,2,18,K,target,target,383.0,True,3,10,25,False,1.0,3.0,0.0,3.0,0
319,P10,3-back,2,19,P,non-target,non-target,1079.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
320,P10,3-back,2,20,J,target,target,935.0,True,3,10,25,False,1.0,3.0,0.0,3.0,0
321,P10,3-back,2,21,K,target,non-target,576.0,False,3,10,25,False,1.0,3.0,0.0,3.0,0
322,P10,3-back,2,22,G,non-target,non-target,504.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
323,P10,3-back,2,23,H,non-target,non-target,464.0,True,3,10,25,False,0.0,2.0,0.0,3.0,0
324,P10,3-back,2,24,M,non-target,non-target,407.0,True,3,10,25,False,0.0,1.0,0.0,3.0,0
325,P10,3-back,2,25,P,non-target,non-target,503.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
326,P10,3-back,2,26,N,non-target,non-target,463.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
327,P10,3-back,2,27,M,target,target,455.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
328,P10,3-back,2,28,P,target,target,799.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
329,P10,3-back,2,29,Z,non-target,non-target,847.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
330,P10,3-back,2,30,F,non-target,non-target,959.0,True,3,10,25,False,0.0,2.0,0.0,4.0,0
331,P10,3-back,3,1,Q,burn-in,non-target,789.0,False,3,10,26,False,,,,,1
332,P10,3-back,3,2,C,burn-in,non-target,308.0,False,3,10,26,False,,,,,1
333,P10,3-back,3,3,D,burn-in,non-target,364.0,False,3,10,26,False,,,,,1
334,P10,3-back,3,4,T,non-target,non-target,684.0,True,3,10,26,False,0.0,0.0,0.0,1.0,1
335,P10,3-back,3,5,J,non-target,non-target,532.0,True,3,10,26,False,0.0,0.0,0.0,2.0,1
336,P10,3-back,3,6,D,target,target,396.0,True,3,10,26,False,1.0,1.0,0.0,3.0,1
337,P10,3-back,3,7,G,non-target,non-target,516.0,True,3,10,26,False,0.0,1.0,0.0,4.0,1
338,P10,3-back,3,8,J,target,target,988.0,True,3,10,26,False,1.0,2.0,0.0,4.0,1
339,P10,3-back,3,9,R,non-target,non-target,684.0,True,3,10,26,False,0.0,2.0,0.0,4.0,1
340,P10,3-back,3,10,W,non-target,non-target,572.0,True,3,10,26,False,0.0,1.0,0.0,4.0,1
341,P10,3-back,3,11,J,target,target,708.0,True,3,10,26,False,1.0,2.0,0.0,4.0,1
342,P10,3-back,3,12,Y,non-target,non-target,427.0,True,3,10,26,False,0.0,1.0,0.0,4.0,1
343,P10,3-back,3,13,W,target,target,315.0,True,3,10,26,False,1.0,2.0,0.0,4.0,1
344,P10,3-back,3,14,S,non-target,non-target,395.0,True,3,10,26,False,0.0,2.0,0.0,4.0,1
345,P10,3-back,3,15,Y,target,target,331.0,True,3,10,26,False,1.0,2.0,0.0,4.0,1
346,P10,3-back,3,16,B,non-target,non-target,396.0,True,3,10,26,False,0.0,2.0,0.0,4.0,1
347,P10,3-back,3,17,S,target,non-target,532.0,False,3,10,26,False,1.0,2.0,0.0,3.0,1
348,P10,3-back,3,18,V,non-target,non-target,772.0,True,3,10,26,False,0.0,2.0,0.0,3.0,1
349,P10,3-back,3,19,B,target,target,460.0,True,3,10,26,False,1.0,2.0,0.0,3.0,1
350,P10,3-back,3,20,L,non-target,non-target,548.0,True,3,10,26,False,0.0,2.0,0.0,3.0,1
351,P10,3-back,3,21,K,non-target,non-target,732.0,True,3,10,26,False,0.0,1.0,0.0,4.0,1
352,P10,3-back,3,22,C,non-target,non-target,427.0,True,3,10,26,False,0.0,1.0,0.0,4.0,1
353,P10,3-back,3,23,B,non-target,non-target,611.0,True,3,10,26,True,0.0,0.0,1.0,4.0,1
354,P10,3-back,3,24,N,non-target,non-target,531.0,True,3,10,26,False,0.0,0.0,1.0,4.0,1
355,P10,3-back,3,25,V,non-target,non-target,859.0,True,3,10,26,False,0.0,0.0,1.0,4.0,1
356,P10,3-back,3,26,B,target,target,467.0,True,3,10,26,False,1.0,1.0,1.0,4.0,1
357,P10,3-back,3,27,N,target,target,355.0,True,3,10,26,False,1.0,2.0,0.0,4.0,1
358,P10,3-back,3,28,V,target,target,411.0,True,3,10,26,False,1.0,3.0,0.0,4.0,1
359,P10,3-back,3,29,T,non-target,non-target,539.0,True,3,10,26,False,0.0,3.0,0.0,4.0,1
360,P10,3-back,3,30,H,non-target,non-target,379.0,True,3,10,26,False,0.0,2.0,0.0,4.0,1
361,P11,2-back,1,1,Q,burn-in,non-target,1942.0,False,2,10,21,False,,,,,0
362,P11,2-back,1,2,K,burn-in,non-target,1094.0,False,2,10,21,False,,,,,0
363,P11,2-back,1,3,B,burn-in,non-target,758.0,False,2,10,21,False,,,,,0
364,P11,2-back,1,4,R,non-target,non-target,558.0,True,2,10,21,False,0.0,0.0,0.0,1.0,0
365,P11,2-back,1,5,F,non-target,non-target,574.0,True,2,10,21,False,0.0,0.0,0.0,2.0,0
366,P11,2-back,1,6,R,target,target,1822.0,True,2,10,21,False,1.0,1.0,0.0,3.0,0
367,P11,2-back,1,7,J,non-target,non-target,590.0,True,2,10,21,False,1.0,1.0,0.0,4.0,0
368,P11,2-back,1,8,R,target,non-target,1207.0,False,2,10,21,False,1.0,2.0,0.0,3.0,0
369,P11,2-back,1,9,J,target,non-target,975.0,False,2,10,21,False,2.0,3.0,0.0,2.0,0
370,P11,2-back,1,10,G,non-target,non-target,695.0,True,2,10,21,False,1.0,2.0,0.0,2.0,0
371,P11,2-back,1,11,J,non-target,non-target,719.0,True,2,10,21,False,1.0,2.0,0.0,2.0,0
372,P11,2-back,1,12,G,target,non-target,1135.0,False,2,10,21,False,2.0,2.0,0.0,2.0,0
373,P11,2-back,1,13,J,target,non-target,830.0,False,2,10,21,False,2.0,2.0,0.0,2.0,0
374,P11,2-back,1,14,G,target,non-target,654.0,False,2,10,21,False,2.0,3.0,0.0,1.0,0
375,P11,2-back,1,15,N,non-target,non-target,774.0,True,2,10,21,False,1.0,3.0,0.0,1.0,0
376,P11,2-back,1,16,P,non-target,non-target,566.0,True,2,10,21,False,0.0,2.0,0.0,2.0,0
377,P11,2-back,1,17,S,non-target,non-target,566.0,True,2,10,21,False,0.0,1.0,0.0,3.0,0
378,P11,2-back,1,18,P,target,target,926.0,True,2,10,21,False,1.0,1.0,0.0,4.0,0
379,P11,2-back,1,19,B,non-target,non-target,694.0,True,2,10,21,False,1.0,1.0,0.0,4.0,0
380,P11,2-back,1,20,G,non-target,target,942.0,False,2,10,21,False,0.0,1.0,0.0,3.0,0
381,P11,2-back,1,21,M,non-target,non-target,814.0,True,2,10,21,False,0.0,1.0,0.0,3.0,0
382,P11,2-back,1,22,C,non-target,non-target,486.0,True,2,10,21,False,0.0,0.0,0.0,3.0,0
383,P11,2-back,1,23,D,non-target,non-target,654.0,True,2,10,21,False,0.0,0.0,0.0,3.0,0
384,P11,2-back,1,24,L,non-target,non-target,485.0,True,2,10,21,False,0.0,0.0,0.0,4.0,0
385,P11,2-back,1,25,D,target,target,677.0,True,2,10,21,False,1.0,1.0,0.0,4.0,0
386,P11,2-back,1,26,L,target,target,1798.0,True,2,10,21,False,2.0,2.0,0.0,4.0,0
387,P11,2-back,1,27,Y,non-target,non-target,670.0,True,2,10,21,False,1.0,2.0,0.0,4.0,0
388,P11,2-back,1,28,L,target,target,446.0,True,2,10,21,False,1.0,3.0,0.0,4.0,0
389,P11,2-back,1,29,R,non-target,non-target,758.0,True,2,10,21,False,1.0,2.0,0.0,4.0,0
390,P11,2-back,1,30,Q,non-target,non-target,966.0,True,2,10,21,False,0.0,1.0,0.0,4.0,0
391,P11,2-back,2,1,F,burn-in,,,False,2,10,25,False,,,,,0
392,P11,2-back,2,2,W,burn-in,,,False,2,10,25,False,,,,,0
393,P11,2-back,2,3,K,burn-in,non-target,784.0,False,2,10,25,False,,,,,0
394,P11,2-back,2,4,W,target,non-target,344.0,False,2,10,25,False,1.0,1.0,0.0,0.0,0
395,P11,2-back,2,5,K,target,target,664.0,True,2,10,25,False,2.0,2.0,0.0,1.0,0
396,P11,2-back,2,6,T,non-target,non-target,1800.0,True,2,10,25,False,1.0,2.0,0.0,2.0,0
397,P11,2-back,2,7,V,non-target,non-target,840.0,True,2,10,25,False,0.0,2.0,0.0,3.0,0
398,P11,2-back,2,8,Z,non-target,non-target,488.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
399,P11,2-back,2,9,V,target,target,688.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
400,P11,2-back,2,10,H,non-target,non-target,488.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
401,P11,2-back,2,11,R,non-target,non-target,560.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
402,P11,2-back,2,12,L,non-target,non-target,616.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
403,P11,2-back,2,13,B,non-target,non-target,575.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
404,P11,2-back,2,14,L,target,non-target,1423.0,False,2,10,25,False,1.0,1.0,0.0,3.0,0
405,P11,2-back,2,15,T,non-target,non-target,743.0,True,2,10,25,False,1.0,1.0,0.0,3.0,0
406,P11,2-back,2,16,L,target,target,751.0,True,2,10,25,False,1.0,2.0,0.0,3.0,0
407,P11,2-back,2,17,Z,non-target,non-target,599.0,True,2,10,25,False,1.0,2.0,0.0,3.0,0
408,P11,2-back,2,18,L,target,target,895.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
409,P11,2-back,2,19,S,non-target,non-target,911.0,True,2,10,25,False,1.0,2.0,0.0,4.0,0
410,P11,2-back,2,20,K,non-target,non-target,543.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
411,P11,2-back,2,21,V,non-target,non-target,872.0,True,2,10,25,False,0.0,1.0,0.0,4.0,0
412,P11,2-back,2,22,D,non-target,non-target,592.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
413,P11,2-back,2,23,N,non-target,non-target,656.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
414,P11,2-back,2,24,Q,non-target,non-target,559.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
415,P11,2-back,2,25,W,non-target,non-target,1039.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
416,P11,2-back,2,26,M,non-target,non-target,1199.0,True,2,10,25,False,0.0,0.0,0.0,4.0,0
417,P11,2-back,2,27,W,target,target,799.0,True,2,10,25,False,1.0,1.0,0.0,4.0,0
418,P11,2-back,2,28,M,target,target,1119.0,True,2,10,25,False,2.0,2.0,0.0,4.0,0
419,P11,2-back,2,29,W,target,target,495.0,True,2,10,25,False,2.0,3.0,0.0,4.0,0
420,P11,2-back,2,30,M,target,target,1791.0,True,2,10,25,False,2.0,4.0,0.0,4.0,0
421,P11,2-back,3,1,F,burn-in,,,False,2,10,26,False,,,,,0
422,P11,2-back,3,2,P,burn-in,,,False,2,10,26,False,,,,,0
423,P11,2-back,3,3,J,burn-in,non-target,574.0,False,2,10,26,False,,,,,0
424,P11,2-back,3,4,Y,non-target,non-target,734.0,True,2,10,26,False,0.0,0.0,0.0,1.0,0
425,P11,2-back,3,5,G,non-target,non-target,534.0,True,2,10,26,False,0.0,0.0,0.0,2.0,0
426,P11,2-back,3,6,Y,target,target,639.0,True,2,10,26,False,1.0,1.0,0.0,3.0,0
427,P11,2-back,3,7,H,non-target,non-target,831.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
428,P11,2-back,3,8,C,non-target,non-target,543.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
429,P11,2-back,3,9,K,non-target,non-target,799.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
430,P11,2-back,3,10,J,non-target,non-target,943.0,True,2,10,26,False,0.0,0.0,0.0,4.0,0
431,P11,2-back,3,11,K,target,target,335.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
432,P11,2-back,3,12,J,target,target,1182.0,True,2,10,26,False,2.0,2.0,0.0,4.0,0
433,P11,2-back,3,13,K,target,target,1102.0,True,2,10,26,False,2.0,3.0,0.0,4.0,0
434,P11,2-back,3,14,C,non-target,non-target,486.0,True,2,10,26,False,1.0,3.0,0.0,4.0,0
435,P11,2-back,3,15,Q,non-target,non-target,942.0,True,2,10,26,False,0.0,2.0,0.0,4.0,0
436,P11,2-back,3,16,C,target,target,710.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
437,P11,2-back,3,17,Q,target,target,608.0,True,2,10,26,False,2.0,2.0,0.0,4.0,0
438,P11,2-back,3,18,R,non-target,non-target,494.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
439,P11,2-back,3,19,H,non-target,non-target,494.0,True,2,10,26,False,0.0,2.0,0.0,4.0,0
440,P11,2-back,3,20,R,target,non-target,774.0,False,2,10,26,False,1.0,2.0,0.0,3.0,0
441,P11,2-back,3,21,H,target,target,422.0,True,2,10,26,False,2.0,2.0,0.0,3.0,0
442,P11,2-back,3,22,P,non-target,non-target,477.0,True,2,10,26,False,1.0,2.0,0.0,3.0,0
443,P11,2-back,3,23,W,non-target,non-target,477.0,True,2,10,26,False,0.0,2.0,0.0,3.0,0
444,P11,2-back,3,24,T,non-target,non-target,741.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
445,P11,2-back,3,25,W,target,target,1678.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
446,P11,2-back,3,26,F,non-target,non-target,470.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
447,P11,2-back,3,27,L,non-target,non-target,550.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
448,P11,2-back,3,28,F,target,target,862.0,True,2,10,26,False,1.0,2.0,0.0,4.0,0
449,P11,2-back,3,29,N,non-target,non-target,414.0,True,2,10,26,False,1.0,1.0,0.0,4.0,0
450,P11,2-back,3,30,Y,non-target,non-target,686.0,True,2,10,26,False,0.0,1.0,0.0,4.0,0
451,P11,3-back,1,1,N,burn-in,non-target,1698.0,False,3,10,22,False,,,,,0
452,P11,3-back,1,2,B,burn-in,non-target,466.0,False,3,10,22,False,,,,,0
453,P11,3-back,1,3,H,burn-in,non-target,554.0,False,3,10,22,False,,,,,0
454,P11,3-back,1,4,N,target,non-target,1385.0,False,3,10,22,False,1.0,1.0,0.0,0.0,0
455,P11,3-back,1,5,D,non-target,non-target,537.0,True,3,10,22,False,0.0,1.0,0.0,1.0,0
456,P11,3-back,1,6,H,target,target,1409.0,True,3,10,22,False,1.0,2.0,0.0,2.0,0
457,P11,3-back,1,7,F,non-target,non-target,497.0,True,3,10,22,False,0.0,2.0,0.0,3.0,0
458,P11,3-back,1,8,D,target,non-target,529.0,False,3,10,22,False,1.0,2.0,0.0,3.0,0
459,P11,3-back,1,9,G,non-target,non-target,529.0,True,3,10,22,False,0.0,2.0,0.0,3.0,0
460,P11,3-back,1,10,L,non-target,non-target,513.0,True,3,10,22,False,0.0,1.0,0.0,3.0,0
461,P11,3-back,1,11,K,non-target,non-target,489.0,True,3,10,22,False,0.0,1.0,0.0,3.0,0
462,P11,3-back,1,12,G,target,target,737.0,True,3,10,22,False,1.0,1.0,0.0,4.0,0
463,P11,3-back,1,13,L,target,non-target,697.0,False,3,10,22,False,1.0,2.0,0.0,3.0,0
464,P11,3-back,1,14,Q,non-target,non-target,537.0,True,3,10,22,False,0.0,2.0,0.0,3.0,0
465,P11,3-back,1,15,T,non-target,non-target,457.0,True,3,10,22,False,0.0,2.0,0.0,3.0,0
466,P11,3-back,1,16,L,target,target,601.0,True,3,10,22,False,1.0,2.0,0.0,3.0,0
467,P11,3-back,1,17,Q,target,target,489.0,True,3,10,22,False,1.0,2.0,0.0,4.0,0
468,P11,3-back,1,18,C,non-target,non-target,449.0,True,3,10,22,False,0.0,2.0,0.0,4.0,0
469,P11,3-back,1,19,Z,non-target,non-target,473.0,True,3,10,22,False,0.0,2.0,0.0,4.0,0
470,P11,3-back,1,20,Y,non-target,non-target,657.0,True,3,10,22,False,0.0,1.0,0.0,4.0,0
471,P11,3-back,1,21,C,target,non-target,801.0,False,3,10,22,False,1.0,1.0,0.0,3.0,0
472,P11,3-back,1,22,S,non-target,non-target,553.0,True,3,10,22,False,0.0,1.0,0.0,3.0,0
473,P11,3-back,1,23,L,non-target,non-target,481.0,True,3,10,22,False,0.0,1.0,0.0,3.0,0
474,P11,3-back,1,24,C,target,target,641.0,True,3,10,22,False,1.0,2.0,0.0,3.0,0
475,P11,3-back,1,25,P,non-target,non-target,513.0,True,3,10,22,False,0.0,1.0,0.0,4.0,0
476,P11,3-back,1,26,H,non-target,non-target,448.0,True,3,10,22,False,0.0,1.0,0.0,4.0,0
477,P11,3-back,1,27,R,non-target,non-target,753.0,True,3,10,22,False,0.0,1.0,0.0,4.0,0
478,P11,3-back,1,28,Q,non-target,non-target,520.0,True,3,10,22,False,0.0,0.0,0.0,4.0,0
479,P11,3-back,1,29,H,target,non-target,880.0,False,3,10,22,False,1.0,1.0,0.0,3.0,0
480,P11,3-back,1,30,Z,non-target,non-target,816.0,True,3,10,22,False,0.0,1.0,0.0,3.0,0
481,P11,3-back,2,1,F,burn-in,non-target,1064.0,False,3,10,25,False,,,,,1
482,P11,3-back,2,2,S,burn-in,non-target,360.0,False,3,10,25,False,,,,,1
483,P11,3-back,2,3,K,burn-in,non-target,376.0,False,3,10,25,False,,,,,1
484,P11,3-back,2,4,F,target,target,392.0,True,3,10,25,False,1.0,1.0,0.0,1.0,1
485,P11,3-back,2,5,C,non-target,non-target,400.0,True,3,10,25,False,0.0,1.0,0.0,2.0,1
486,P11,3-back,2,6,D,non-target,non-target,456.0,True,3,10,25,False,0.0,1.0,0.0,3.0,1
487,P11,3-back,2,7,F,target,target,1000.0,True,3,10,25,False,1.0,2.0,0.0,4.0,1
488,P11,3-back,2,8,B,non-target,non-target,480.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
489,P11,3-back,2,9,T,non-target,non-target,512.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
490,P11,3-back,2,10,F,target,target,840.0,True,3,10,25,False,1.0,2.0,0.0,4.0,1
491,P11,3-back,2,11,V,non-target,non-target,600.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
492,P11,3-back,2,12,G,non-target,non-target,512.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
493,P11,3-back,2,13,M,non-target,non-target,519.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
494,P11,3-back,2,14,J,non-target,non-target,671.0,True,3,10,25,False,0.0,0.0,0.0,4.0,1
495,P11,3-back,2,15,G,target,target,847.0,True,3,10,25,False,1.0,1.0,0.0,4.0,1
496,P11,3-back,2,16,N,non-target,non-target,431.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
497,P11,3-back,2,17,W,non-target,non-target,447.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
498,P11,3-back,2,18,Y,non-target,non-target,735.0,True,3,10,25,False,0.0,1.0,0.0,4.0,1
499,P11,3-back,2,19,L,non-target,non-target,847.0,True,3,10,25,False,0.0,0.0,0.0,4.0,1
500,P11,3-back,2,20,W,target,target,776.0,True,3,10,25,False,1.0,1.0,0.0,4.0,1
501,P11,3-back,2,21,Y,target,non-target,1352.0,False,3,10,25,False,1.0,2.0,0.0,3.0,1
502,P11,3-back,2,22,S,non-target,non-target,656.0,True,3,10,25,False,0.0,2.0,0.0,3.0,1
503,P11,3-back,2,23,W,target,target,471.0,True,3,10,25,False,1.0,3.0,0.0,3.0,1
504,P11,3-back,2,24,Y,target,target,2095.0,True,3,10,25,False,1.0,3.0,0.0,3.0,1
505,P11,3-back,2,25,C,non-target,non-target,695.0,True,3,10,25,False,0.0,2.0,0.0,4.0,1
506,P11,3-back,2,26,P,non-target,non-target,887.0,True,3,10,25,False,0.0,2.0,0.0,4.0,1
507,P11,3-back,2,27,Y,target,target,935.0,True,3,10,25,False,1.0,2.0,0.0,4.0,1
508,P11,3-back,2,28,Y,non-target,non-target,791.0,True,3,10,25,True,1.0,1.0,1.0,4.0,1
509,P11,3-back,2,29,P,target,non-target,999.0,False,3,10,25,False,2.0,2.0,1.0,3.0,1
510,P11,3-back,2,30,F,non-target,non-target,727.0,True,3,10,25,False,1.0,2.0,1.0,3.0,1
511,P11,3-back,3,1,H,burn-in,non-target,690.0,False,3,10,25,False,,,,,0
512,P11,3-back,3,2,V,burn-in,non-target,410.0,False,3,10,25,False,,,,,0
513,P11,3-back,3,3,B,burn-in,non-target,385.0,False,3,10,25,False,,,,,0
514,P11,3-back,3,4,W,non-target,non-target,457.0,True,3,10,25,False,0.0,0.0,0.0,1.0,0
515,P11,3-back,3,5,K,non-target,non-target,465.0,True,3,10,25,False,0.0,0.0,0.0,2.0,0
516,P11,3-back,3,6,Q,non-target,non-target,425.0,True,3,10,25,False,0.0,0.0,0.0,3.0,0
517,P11,3-back,3,7,Z,non-target,non-target,665.0,True,3,10,25,False,0.0,0.0,0.0,4.0,0
518,P11,3-back,3,8,K,target,target,689.0,True,3,10,25,False,1.0,1.0,0.0,4.0,0
519,P11,3-back,3,9,J,non-target,non-target,577.0,True,3,10,25,False,0.0,1.0,0.0,4.0,0
520,P11,3-back,3,10,Z,target,target,697.0,True,3,10,25,False,1.0,2.0,0.0,4.0,0
